task,wrapper,id_dim,data_seed,model_seed,epochs,batch_size,n_conv,atom_fea_len,h_fea_len,n_h,output_dir,predictions_csv,best_val_mae,test_mae,status,exit_code,start_time,end_time
matbench_phonons,fastfood,10,123,123,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed123,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed123/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed123_test_results.csv,283.334,364.4482116699219,success,0,2026-05-30T17:42:33+00:00,2026-05-30T17:42:57+00:00
matbench_phonons,fastfood,10,123,456,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed456,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed456/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed456_test_results.csv,284.2,301.3460998535156,success,0,2026-05-30T17:42:57+00:00,2026-05-30T17:43:20+00:00
matbench_phonons,fastfood,10,123,789,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed789,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed789/cgcnn_matbench_phonons_fastfood_dim10_nconv4_atom56_h64_nh3_dataseed123_modelseed789_test_results.csv,272.306,280.0292663574219,success,0,2026-05-30T17:43:20+00:00,2026-05-30T17:43:46+00:00
matbench_phonons,fastfood,8,123,123,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed123,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed123/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed123_test_results.csv,283.334,364.44647216796875,success,0,2026-05-30T17:43:46+00:00,2026-05-30T17:44:07+00:00
matbench_phonons,fastfood,8,123,456,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed456,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed456/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed456_test_results.csv,284.208,301.3575439453125,success,0,2026-05-30T17:44:07+00:00,2026-05-30T17:44:31+00:00
matbench_phonons,fastfood,8,123,789,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed789,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed789/cgcnn_matbench_phonons_fastfood_dim8_nconv4_atom56_h64_nh3_dataseed123_modelseed789_test_results.csv,272.32,280.0254821777344,success,0,2026-05-30T17:44:31+00:00,2026-05-30T17:44:57+00:00
matbench_phonons,fastfood,5,123,123,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed123,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed123/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed123_test_results.csv,283.334,364.4511413574219,success,0,2026-05-30T17:44:57+00:00,2026-05-30T17:45:19+00:00
matbench_phonons,fastfood,5,123,456,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed456,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed456/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed456_test_results.csv,284.214,301.36566162109375,success,0,2026-05-30T17:45:19+00:00,2026-05-30T17:45:43+00:00
matbench_phonons,fastfood,5,123,789,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed789,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed789/cgcnn_matbench_phonons_fastfood_dim5_nconv4_atom56_h64_nh3_dataseed123_modelseed789_test_results.csv,272.324,280.0149841308594,success,0,2026-05-30T17:45:43+00:00,2026-05-30T17:46:07+00:00
matbench_phonons,fastfood,2,123,123,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed123,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed123/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed123_test_results.csv,283.334,364.4508361816406,success,0,2026-05-30T17:46:07+00:00,2026-05-30T17:46:32+00:00
matbench_phonons,fastfood,2,123,456,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed456,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed456/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed456_test_results.csv,284.233,301.3905944824219,success,0,2026-05-30T17:46:32+00:00,2026-05-30T17:46:57+00:00
matbench_phonons,fastfood,2,123,789,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed789,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed789/cgcnn_matbench_phonons_fastfood_dim2_nconv4_atom56_h64_nh3_dataseed123_modelseed789_test_results.csv,272.357,279.9819030761719,success,0,2026-05-30T17:46:57+00:00,2026-05-30T17:47:19+00:00
matbench_phonons,fastfood,1,123,123,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed123,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed123/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed123_test_results.csv,283.335,364.4737548828125,success,0,2026-05-30T17:47:19+00:00,2026-05-30T17:47:44+00:00
matbench_phonons,fastfood,1,123,456,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed456,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed456/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed456_test_results.csv,284.236,301.3948059082031,success,0,2026-05-30T17:47:44+00:00,2026-05-30T17:48:09+00:00
matbench_phonons,fastfood,1,123,789,80,512,4,56,64,3,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed789,results_matbench_phonons_fastfood/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed789/cgcnn_matbench_phonons_fastfood_dim1_nconv4_atom56_h64_nh3_dataseed123_modelseed789_test_results.csv,272.421,279.94683837890625,success,0,2026-05-30T17:48:09+00:00,2026-05-30T17:48:34+00:00
