id_dim_percent,model_seed,split_seed,val_mae,test_mae,optimizer,lr_schedule,restore_best,source_dir
100,123,1123,0.08921824675616231,0.08541466451822552,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim100_modelseed123_splitseed1123_epochs180
100,456,1456,0.09112401986928957,0.08803780948961552,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim100_modelseed456_splitseed1456_epochs180
100,789,1789,0.08184722384499268,0.08326305802787039,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim100_modelseed789_splitseed1789_epochs180
80,123,1123,0.09147201871231199,0.09183324587937049,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim80_modelseed123_splitseed1123_epochs180
80,456,1456,0.08330630737952013,0.08420395382210441,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim80_modelseed456_splitseed1456_epochs180
80,789,1789,0.08370071124877033,0.08928046469298692,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim80_modelseed789_splitseed1789_epochs180
70,123,1123,0.09159437580852965,0.0886626639193219,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim70_modelseed123_splitseed1123_epochs180
70,456,1456,0.08863885903308716,0.08357278103513188,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim70_modelseed456_splitseed1456_epochs180
70,789,1789,0.0790430563421155,0.08466259238563822,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim70_modelseed789_splitseed1789_epochs180
65,123,1123,0.0866318697944498,0.08834559513134732,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies256_dim65_modelseed123_splitseed1123_epochs180
