id_dim_percent,model_seed,split_seed,val_mae,test_mae,optimizer,lr_schedule,restore_best,source_dir
100,123,1123,0.06919206062550931,0.07080176775956283,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim100_modelseed123_splitseed1123_epochs180
100,456,1456,0.07060281778959666,0.07210802550091075,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim100_modelseed456_splitseed1456_epochs180
100,789,1789,0.06840879576938118,0.07146027686703096,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim100_modelseed789_splitseed1789_epochs180
80,123,1123,0.06963722221553326,0.07092382058287797,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim80_modelseed123_splitseed1123_epochs180
80,456,1456,0.07293753703946576,0.07275263843351548,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim80_modelseed456_splitseed1456_epochs180
80,789,1789,0.06994127345216625,0.07286732149362478,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim80_modelseed789_splitseed1789_epochs180
70,123,1123,0.07051709417582434,0.0707953606557377,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim70_modelseed123_splitseed1123_epochs180
70,456,1456,0.07331469759125919,0.07318594444444444,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim70_modelseed456_splitseed1456_epochs180
70,789,1789,0.06910647895625409,0.07172983515482696,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim70_modelseed789_splitseed1789_epochs180
65,123,1123,0.06967181065941558,0.06998300910746812,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim65_modelseed123_splitseed1123_epochs180
65,456,1456,0.07436982597060063,0.07376348087431693,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim65_modelseed456_splitseed1456_epochs180
65,789,1789,0.07116331965388621,0.07335632604735882,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim65_modelseed789_splitseed1789_epochs180
50,123,1123,0.07233410884680994,0.07308152185792349,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim50_modelseed123_splitseed1123_epochs180
50,456,1456,0.07521809423890184,0.07586887795992714,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim50_modelseed456_splitseed1456_epochs180
50,789,1789,0.07294236939838704,0.07411204735883424,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim50_modelseed789_splitseed1789_epochs180
45,123,1123,0.07183879665920839,0.07350799726775957,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim45_modelseed123_splitseed1123_epochs180
45,456,1456,0.07628967990989194,0.07536,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim45_modelseed456_splitseed1456_epochs180
45,789,1789,0.07328096629284761,0.07527216575591986,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim45_modelseed789_splitseed1789_epochs180
20,123,1123,0.0790636682718554,0.08038125956284153,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim20_modelseed123_splitseed1123_epochs180
20,456,1456,0.08433313262374963,0.08158221948998177,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim20_modelseed456_splitseed1456_epochs180
20,789,1789,0.07860150955179158,0.08144438069216758,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim20_modelseed789_splitseed1789_epochs180
10,123,1123,0.08519128115628571,0.08729094990892532,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim10_modelseed123_splitseed1123_epochs180
10,456,1456,0.09079956635832787,0.08590008014571948,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim10_modelseed456_splitseed1456_epochs180
10,789,1789,0.08400521241128445,0.08729300910746812,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim10_modelseed789_splitseed1789_epochs180
8,123,1123,0.08672120490604464,0.08925358287795992,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim8_modelseed123_splitseed1123_epochs180
8,456,1456,0.09195324225241647,0.08726008834244078,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim8_modelseed456_splitseed1456_epochs180
8,789,1789,0.0853849710239207,0.0892404262295082,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim8_modelseed789_splitseed1789_epochs180
5,123,1123,0.09128609707798152,0.09391274499089254,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim5_modelseed123_splitseed1123_epochs180
5,456,1456,0.09740636081380002,0.09136671493624772,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim5_modelseed456_splitseed1456_epochs180
5,789,1789,0.0887891258496572,0.09329071857923497,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim5_modelseed789_splitseed1789_epochs180
2,123,1123,0.10089255976216759,0.10439318761384336,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim2_modelseed123_splitseed1123_epochs180
2,456,1456,0.10887174176819184,0.10234113479052823,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim2_modelseed456_splitseed1456_epochs180
2,789,1789,0.09697117338723996,0.10258445901639344,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim2_modelseed789_splitseed1789_epochs180
1,123,1123,0.10764143268084701,0.11271180510018215,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim1_modelseed123_splitseed1123_epochs180
1,456,1456,0.11662878315238391,0.1109556985428051,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim1_modelseed456_splitseed1456_epochs180
1,789,1789,0.10471171179019353,0.11029802823315119,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h256/alignn_log_kvrh_h256_fastfood_dim1_modelseed789_splitseed1789_epochs180
