id_dim_percent,model_seed,split_seed,val_mae,test_mae,optimizer,lr_schedule,restore_best,source_dir
8,456,1456,0.10169050952090937,0.09896530418943533,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim8_modelseed456_splitseed1456_epochs180
8,789,1789,0.08973398141782074,0.09495548907103825,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim8_modelseed789_splitseed1789_epochs180
5,123,1123,0.09853955026825562,0.10044757012750455,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim5_modelseed123_splitseed1123_epochs180
5,456,1456,0.10813122352256495,0.10513566393442622,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim5_modelseed456_splitseed1456_epochs180
5,789,1789,0.0946084901361781,0.09925357377049182,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim5_modelseed789_splitseed1789_epochs180
2,123,1123,0.11113263669368975,0.11232389526411658,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim2_modelseed123_splitseed1123_epochs180
2,456,1456,0.11882856537533157,0.11817117941712205,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim2_modelseed456_splitseed1456_epochs180
2,789,1789,0.10722485694157727,0.11089944899817851,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim2_modelseed789_splitseed1789_epochs180
1,123,1123,0.12090533711564015,0.12332487978142077,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim1_modelseed123_splitseed1123_epochs180
1,456,1456,0.12906896514708505,0.1266661466302368,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim1_modelseed456_splitseed1456_epochs180
1,789,1789,0.11602575666106799,0.11774551001821494,sgd,none,True,ALIGNN/ALIGNN_Matbench/results_alignn_log_kvrh_convwidth_sgd_fastfood/h64/alignn_log_kvrh_h64_fastfood_dim1_modelseed789_splitseed1789_epochs180
