id_dim_percent,model_seed,split_seed,val_mae,test_mae,optimizer,lr_schedule,restore_best,source_dir
8,123,1123,0.10079930353872246,0.09653308605586525,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim8_modelseed123_splitseed1123_epochs180
8,456,1456,0.09896853740110365,0.09762150190327235,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim8_modelseed456_splitseed1456_epochs180
8,789,1789,0.09025812345818454,0.09352399093815839,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim8_modelseed789_splitseed1789_epochs180
5,123,1123,0.09715562334839936,0.09621620339649864,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim5_modelseed123_splitseed1123_epochs180
5,456,1456,0.09930287929509139,0.09746158949282777,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim5_modelseed456_splitseed1456_epochs180
5,789,1789,0.10144637486081055,0.10706192578884097,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim5_modelseed789_splitseed1789_epochs180
2,123,1123,0.10990568466486253,0.10698892887435782,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim2_modelseed123_splitseed1123_epochs180
2,456,1456,0.11938701138593519,0.11026183310048217,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim2_modelseed456_splitseed1456_epochs180
2,789,1789,0.11236324438231908,0.1136204752359518,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim2_modelseed789_splitseed1789_epochs180
1,123,1123,0.12703626168403304,0.12616776608196795,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim1_modelseed123_splitseed1123_epochs180
1,456,1456,0.1231956566094962,0.12195309995460578,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim1_modelseed456_splitseed1456_epochs180
1,789,1789,0.12412077287377557,0.1271194331631248,sgd,none,True,DimeNetPP/DimeNetPP_Matbench/results_dimenetpp_log_kvrh_convwidth_sgd_bestmodel/dimenetpp_log_kvrh_fastfood_ies64_dim1_modelseed789_splitseed1789_epochs180
