id_dim_percent,model_seed,split_seed,val_mae,test_mae,optimizer,lr_schedule,restore_best,source_dir
100,123,1123,0.06754394045216315,0.06861098111469058,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim100_modelseed123_splitseed1123_epochs350
100,456,1456,0.06978542118499721,0.07245130176852153,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim100_modelseed456_splitseed1456_epochs350
80,123,1123,0.07621029340280254,0.07761191081213983,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim80_modelseed123_splitseed1123_epochs350
80,456,1456,0.07170719284351859,0.07601380667720455,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim80_modelseed456_splitseed1456_epochs350
60,123,1123,0.07982429453497576,0.0806571460844212,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim60_modelseed123_splitseed1123_epochs350
60,456,1456,0.07861278574267308,0.07980229820245353,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim60_modelseed456_splitseed1456_epochs350
60,789,1789,0.07736112999491888,0.07683263666516724,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim60_modelseed789_splitseed1789_epochs350
50,123,1123,0.07959824066067996,0.07963950739886745,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim50_modelseed123_splitseed1123_epochs350
50,456,1456,0.07971807669894915,0.08232673158864906,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim50_modelseed456_splitseed1456_epochs350
45,123,1123,0.08063955510478554,0.08339096015572355,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim45_modelseed123_splitseed1123_epochs350
45,456,1456,0.0820890042038553,0.08389485744799521,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim45_modelseed456_splitseed1456_epochs350
45,789,1789,0.08354036032685593,0.08290670970941103,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim45_modelseed789_splitseed1789_epochs350
20,123,1123,0.10457828218083098,0.10566504053589962,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim20_modelseed123_splitseed1123_epochs350
20,456,1456,0.10447793353833253,0.10566635180446025,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim20_modelseed456_splitseed1456_epochs350
10,123,1123,0.12352449781582565,0.12574589427725227,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim10_modelseed123_splitseed1123_epochs350
10,456,1456,0.1243150936016728,0.12551488251754486,sgd,onecycle,True,DimeNetPP/DimeNetPP_MP/results_dimenetpp_eform_sgd_onecycle_fastfood/dimenetpp_eform_fastfood_dim10_modelseed456_splitseed1456_epochs350
