id_dim_percent,seed,val,test,metric,plotted_value,matched_on,confidence,abs_residual,source_dir
20.0,123,0.109345693141222,0.12023160837887067,mae,0.1202,test,exact,3.160837887067336e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s123/alignn_log_kvrh_ft_kvrh_tenth_2_s123_fastfood_dim20_modelseed123_epochs180
20.0,456,0.12091463059186935,0.1110892714025501,mae,0.1111,test,exact,1.0728597449910504e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s456/alignn_log_kvrh_ft_kvrh_tenth_1_s456_fastfood_dim20_modelseed456_epochs180
20.0,456,0.12212272733449936,0.10601039162112932,mae,0.106,test,exact,1.0391621129327011e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s456/alignn_log_kvrh_ft_kvrh_tenth_2_s456_fastfood_dim20_modelseed456_epochs180
10.0,123,0.1198687506839633,0.11208606010928962,mae,0.1121,test,exact,1.3939890710384928e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s123/alignn_log_kvrh_ft_kvrh_tenth_1_s123_fastfood_dim10_modelseed123_epochs180
10.0,123,0.11396774277091026,0.12161431785063752,mae,0.1216,test,exact,1.4317850637518559e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s123/alignn_log_kvrh_ft_kvrh_tenth_2_s123_fastfood_dim10_modelseed123_epochs180
10.0,456,0.1221294030547142,0.11623044171220401,mae,0.1162,test,exact,3.0441712204010152e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s456/alignn_log_kvrh_ft_kvrh_tenth_1_s456_fastfood_dim10_modelseed456_epochs180
10.0,456,0.12563943956047297,0.10706096174863389,mae,0.1071,test,exact,3.903825136611361e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s456/alignn_log_kvrh_ft_kvrh_tenth_2_s456_fastfood_dim10_modelseed456_epochs180
8.0,123,0.12620404083281755,0.11618563661202186,mae,0.1162,test,exact,1.4363387978139075e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s123/alignn_log_kvrh_ft_kvrh_tenth_1_s123_fastfood_dim8_modelseed123_epochs180
8.0,123,0.11431566812098026,0.12273106284153004,mae,0.1227,test,exact,3.1062841530038465e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_2_s123/alignn_log_kvrh_ft_kvrh_tenth_2_s123_fastfood_dim8_modelseed123_epochs180
8.0,456,0.12231689877808094,0.11626912295081968,mae,0.1163,test,exact,3.087704918032508e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_tenth_1_s456/alignn_log_kvrh_ft_kvrh_tenth_1_s456_fastfood_dim8_modelseed456_epochs180
