id_dim_percent,seed,val,test,metric,plotted_value,matched_on,confidence,abs_residual,source_dir
20.0,123,0.0877660505939275,0.0919657213114754,mae,0.092,test,exact,3.4278688524597145e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s123/alignn_log_kvrh_ft_kvrh_quarter_1_s123_fastfood_dim20_modelseed123_epochs180
20.0,123,0.09531884035095572,0.09236201821493624,mae,0.0924,test,exact,3.798178506375649e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s123/alignn_log_kvrh_ft_kvrh_quarter_2_s123_fastfood_dim20_modelseed123_epochs180
20.0,456,0.08857962395995855,0.08904348816029144,mae,0.089,test,exact,4.348816029144109e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s456/alignn_log_kvrh_ft_kvrh_quarter_1_s456_fastfood_dim20_modelseed456_epochs180
20.0,456,0.09671756241004914,0.08782626775956284,mae,0.0878,test,exact,2.6267759562839665e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s456/alignn_log_kvrh_ft_kvrh_quarter_2_s456_fastfood_dim20_modelseed456_epochs180
10.0,123,0.08742211130447686,0.09246980054644809,mae,0.0925,test,exact,3.019945355191289e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s123/alignn_log_kvrh_ft_kvrh_quarter_1_s123_fastfood_dim10_modelseed123_epochs180
10.0,123,0.09426376619376242,0.09394309289617486,mae,0.0939,test,exact,4.3092896174865e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s123/alignn_log_kvrh_ft_kvrh_quarter_2_s123_fastfood_dim10_modelseed123_epochs180
10.0,456,0.09472630475647748,0.09256469216757741,mae,0.0926,test,exact,3.5307832422587504e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s456/alignn_log_kvrh_ft_kvrh_quarter_1_s456_fastfood_dim10_modelseed456_epochs180
10.0,456,0.09689046361017972,0.08855934608378871,mae,0.0886,test,exact,4.0653916211289e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s456/alignn_log_kvrh_ft_kvrh_quarter_2_s456_fastfood_dim10_modelseed456_epochs180
8.0,123,0.08742736000567675,0.09354455282331511,mae,0.0935,test,exact,4.455282331511379e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s123/alignn_log_kvrh_ft_kvrh_quarter_1_s123_fastfood_dim8_modelseed123_epochs180
8.0,123,0.0961094459053129,0.09627017577413478,mae,0.0963,test,exact,2.982422586521316e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s123/alignn_log_kvrh_ft_kvrh_quarter_2_s123_fastfood_dim8_modelseed123_epochs180
8.0,456,0.09505708189681172,0.09185181329690346,mae,0.0919,test,exact,4.818670309653106e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s456/alignn_log_kvrh_ft_kvrh_quarter_1_s456_fastfood_dim8_modelseed456_epochs180
8.0,456,0.09921595023479313,0.09035885792349727,mae,0.0904,test,exact,4.114207650272872e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s456/alignn_log_kvrh_ft_kvrh_quarter_2_s456_fastfood_dim8_modelseed456_epochs180
5.0,123,0.09382749069482088,0.09750085519125683,mae,0.0975,test,exact,8.551912568238729e-07,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s123/alignn_log_kvrh_ft_kvrh_quarter_1_s123_fastfood_dim5_modelseed123_epochs180
5.0,123,0.10156823671422899,0.09856108743169399,mae,0.0986,test,exact,3.891256830600154e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s123/alignn_log_kvrh_ft_kvrh_quarter_2_s123_fastfood_dim5_modelseed123_epochs180
5.0,456,0.09757548896595836,0.0939408897996357,mae,0.0939,test,exact,4.088979963570716e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s456/alignn_log_kvrh_ft_kvrh_quarter_1_s456_fastfood_dim5_modelseed456_epochs180
5.0,456,0.09990249981638044,0.09538040983606556,mae,0.0954,test,exact,1.9590163934435356e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s456/alignn_log_kvrh_ft_kvrh_quarter_2_s456_fastfood_dim5_modelseed456_epochs180
2.0,123,0.09619049588218331,0.10306399089253188,mae,0.1031,test,exact,3.600910746812125e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s123/alignn_log_kvrh_ft_kvrh_quarter_1_s123_fastfood_dim2_modelseed123_epochs180
2.0,123,0.10756709589622915,0.10357698633879782,mae,0.1036,test,exact,2.3013661202178626e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s123/alignn_log_kvrh_ft_kvrh_quarter_2_s123_fastfood_dim2_modelseed123_epochs180
2.0,456,0.10679281991906464,0.10216443806921675,mae,0.1022,test,exact,3.556193078324554e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s456/alignn_log_kvrh_ft_kvrh_quarter_1_s456_fastfood_dim2_modelseed456_epochs180
2.0,456,0.10283554869238287,0.10289768943533698,mae,0.1029,test,exact,2.3105646630300347e-06,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s456/alignn_log_kvrh_ft_kvrh_quarter_2_s456_fastfood_dim2_modelseed456_epochs180
1.0,123,0.10564180836081505,0.11249579599271402,mae,0.1125,test,exact,4.204007285985023e-06,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s123/alignn_log_kvrh_ft_kvrh_quarter_1_s123_fastfood_dim1_modelseed123_epochs180
1.0,123,0.1111884459387511,0.11191952276867032,mae,0.1119,test,exact,1.9522768670315882e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s123/alignn_log_kvrh_ft_kvrh_quarter_2_s123_fastfood_dim1_modelseed123_epochs180
1.0,456,0.11542988731525838,0.10696094171220402,mae,0.107,test,exact,3.905828779597609e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_1_s456/alignn_log_kvrh_ft_kvrh_quarter_1_s456_fastfood_dim1_modelseed456_epochs180
1.0,456,0.10983088181819767,0.10737659836065575,mae,0.1074,test,exact,2.3401639344250436e-05,ALIGNN/ALIGNN_MP/results_alignn_log_kvrh_fixedtest_fastfood/kvrh_quarter_2_s456/alignn_log_kvrh_ft_kvrh_quarter_2_s456_fastfood_dim1_modelseed456_epochs180
