task,wrapper,optim,id_dim_frac,id_dim_percent,data_seed,model_seed,epochs,batch_size,n_conv,atom_fea_len,h_fea_len,n_h,output_dir,predictions_csv,best_val_mae,test_mae,duration_sec,status,exit_code,start_time,end_time
matbench_log_kvrh,fastfood,Adam,0.5,50,123,123,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed123_modelseed123,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed123_modelseed123/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed123_modelseed123_test_results.csv,0.073,0.07685939222574234,210,success,0,2026-06-25T12:30:21+03:00,2026-06-25T12:33:51+03:00
matbench_log_kvrh,fastfood,Adam,0.5,50,456,456,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed456_modelseed456,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed456_modelseed456/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed456_modelseed456_test_results.csv,0.07,0.07303506135940552,224,success,0,2026-06-25T12:33:51+03:00,2026-06-25T12:37:35+03:00
matbench_log_kvrh,fastfood,Adam,0.5,50,789,789,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed789_modelseed789,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed789_modelseed789/cgcnn_matbench_log_kvrh_fastfood_dim50_dataseed789_modelseed789_test_results.csv,0.064,0.06852488964796066,209,success,0,2026-06-25T12:37:35+03:00,2026-06-25T12:41:04+03:00
matbench_log_kvrh,fastfood,Adam,0.45,45,123,123,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed123_modelseed123,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed123_modelseed123/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed123_modelseed123_test_results.csv,0.074,0.079464852809906,210,success,0,2026-06-25T12:41:04+03:00,2026-06-25T12:44:34+03:00
matbench_log_kvrh,fastfood,Adam,0.45,45,456,456,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed456_modelseed456,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed456_modelseed456/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed456_modelseed456_test_results.csv,0.072,0.07330406457185745,210,success,0,2026-06-25T12:44:34+03:00,2026-06-25T12:48:04+03:00
matbench_log_kvrh,fastfood,Adam,0.45,45,789,789,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed789_modelseed789,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed789_modelseed789/cgcnn_matbench_log_kvrh_fastfood_dim45_dataseed789_modelseed789_test_results.csv,0.064,0.06821898370981216,207,success,0,2026-06-25T12:48:04+03:00,2026-06-25T12:51:31+03:00
matbench_log_kvrh,fastfood,Adam,0.2,20,123,123,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed123_modelseed123,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed123_modelseed123/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed123_modelseed123_test_results.csv,0.074,0.07770940661430359,209,success,0,2026-06-25T12:51:31+03:00,2026-06-25T12:55:00+03:00
matbench_log_kvrh,fastfood,Adam,0.2,20,456,456,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed456_modelseed456,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed456_modelseed456/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed456_modelseed456_test_results.csv,0.073,0.07196283340454102,210,success,0,2026-06-25T12:55:00+03:00,2026-06-25T12:58:30+03:00
matbench_log_kvrh,fastfood,Adam,0.2,20,789,789,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed789_modelseed789,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed789_modelseed789/cgcnn_matbench_log_kvrh_fastfood_dim20_dataseed789_modelseed789_test_results.csv,0.069,0.07195065915584564,211,success,0,2026-06-25T12:58:30+03:00,2026-06-25T13:02:01+03:00
matbench_log_kvrh,fastfood,Adam,0.1,10,123,123,120,512,4,56,64,3,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed123_modelseed123,results_matbench_log_kvrh_fastfood/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed123_modelseed123/cgcnn_matbench_log_kvrh_fastfood_dim10_dataseed123_modelseed123_test_results.csv,0.077,0.08173101395368576,208,success,0,2026-06-25T13:02:01+03:00,2026-06-25T13:05:29+03:00
