task,partition,method,dim_percent,id_dim,seed,epochs,best_val_mae,test_mae,duration_sec,duration_hours,start_time,end_time,prediction_csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,50,0.5,123,350,0.09430176512190276,0.0847081587815943,6354.0,1.765,2026-06-23T16:04:51+03:00,2026-06-23T17:50:45+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim050_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,50,0.5,456,350,0.08054594592325277,0.09287009980557356,6430.0,1.7861,2026-06-23T16:09:18+03:00,2026-06-23T17:56:28+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim050_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,45,0.45,123,350,0.09671284118000283,0.0858853110823072,6358.0,1.7661,2026-06-23T17:50:45+03:00,2026-06-23T19:36:43+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim045_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,45,0.45,456,350,0.08060546482147402,0.0908004977316915,6488.0,1.8022,2026-06-23T17:56:28+03:00,2026-06-23T19:44:36+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim045_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,20,0.2,123,350,0.09903849228036658,0.0923647323395982,6341.0,1.7614,2026-06-23T19:36:43+03:00,2026-06-23T21:22:24+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim020_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,20,0.2,456,350,0.08823717148955741,0.09377110369410241,6436.0,1.7878,2026-06-23T19:44:36+03:00,2026-06-23T21:31:52+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim020_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,15,0.15,123,350,0.10237989602895443,0.09726703629293583,6482.0,1.8006,2026-06-25T11:14:46+03:00,2026-06-25T13:02:48+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim015_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,15,0.15,456,350,0.09249595554213859,0.09981286390149059,6558.0,1.8217,2026-06-25T13:02:48+03:00,2026-06-25T14:52:06+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim015_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,10,0.1,123,350,0.11169195422614091,0.10187623136746599,6385.0,1.7736,2026-06-23T21:22:24+03:00,2026-06-23T23:08:49+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim010_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_1,fastfood,10,0.1,456,350,0.09840644136011178,0.10689566234607907,6450.0,1.7917,2026-06-23T21:31:53+03:00,2026-06-23T23:19:23+03:00,eform_p10_1/predictions/eform_fastfood_eform_p10_1_dim010_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,100,1.0,123,350,0.08841879311694356,0.09307593000648089,6442.0,1.7894,2026-06-23T10:46:16+03:00,2026-06-23T12:33:38+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim100_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,100,1.0,456,350,0.08569836423688078,0.09706800453661699,6474.0,1.7983,2026-06-23T10:46:16+03:00,2026-06-23T12:34:10+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim100_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,80,0.8,123,350,0.08652608877067298,0.0856156286454958,6528.0,1.8133,2026-06-23T12:33:39+03:00,2026-06-23T14:22:27+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim080_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,80,0.8,456,350,0.09090108939214285,0.09013258068697343,6486.0,1.8017,2026-06-23T12:34:11+03:00,2026-06-23T14:22:17+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim080_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,60,0.6,123,350,0.08883829214695045,0.08650850226830849,6504.0,1.8067,2026-06-23T14:22:27+03:00,2026-06-23T16:10:51+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim060_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,60,0.6,456,350,0.08522448739025397,0.09619845560596242,6546.0,1.8183,2026-06-23T14:22:17+03:00,2026-06-23T16:11:23+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim060_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,50,0.5,123,350,0.0884617048529132,0.0928681425793908,6541.0,1.8169,2026-06-23T16:10:52+03:00,2026-06-23T17:59:53+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim050_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,50,0.5,456,350,0.08661727417302245,0.09455249513933894,6572.0,1.8256,2026-06-23T16:11:24+03:00,2026-06-23T18:00:56+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim050_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,45,0.45,123,350,0.09225441246720341,0.09202614063512639,6549.0,1.8192,2026-06-23T17:59:53+03:00,2026-06-23T19:49:02+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim045_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,45,0.45,456,350,0.08626881123761147,0.09365023720025924,6545.0,1.8181,2026-06-23T18:00:56+03:00,2026-06-23T19:50:01+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim045_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,20,0.2,123,350,0.09317685086292234,0.09243673428386259,6460.0,1.7944,2026-06-23T19:49:02+03:00,2026-06-23T21:36:42+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim020_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,20,0.2,456,350,0.09588665532843758,0.09716026766040183,6557.0,1.8214,2026-06-23T19:50:01+03:00,2026-06-23T21:39:18+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim020_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,15,0.15,123,350,0.10079185233856454,0.10754324368114063,6582.0,1.8283,2026-06-25T14:52:06+03:00,2026-06-25T16:41:48+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim015_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,15,0.15,456,350,0.097520009122339,0.09802825405055088,6625.0,1.8403,2026-06-25T16:41:48+03:00,2026-06-25T18:32:13+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim015_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,10,0.1,123,350,0.10626084742580133,0.09858994102397926,6557.0,1.8214,2026-06-23T21:36:42+03:00,2026-06-23T23:25:59+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim010_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_2,fastfood,10,0.1,456,350,0.10426081063527211,0.10639474076474402,6539.0,1.8164,2026-06-23T21:39:18+03:00,2026-06-23T23:28:17+03:00,eform_p10_2/predictions/eform_fastfood_eform_p10_2_dim010_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,100,1.0,123,350,0.09062839551548525,0.08907557485418018,6351.0,1.7642,2026-06-23T23:08:59+03:00,2026-06-24T00:54:50+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim100_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,100,1.0,456,350,0.08121249724577713,0.08227366234607907,6450.0,1.7917,2026-06-23T23:20:50+03:00,2026-06-24T01:08:20+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim100_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,80,0.8,123,350,0.09269234891291944,0.08877945042125729,6366.0,1.7683,2026-06-24T00:54:50+03:00,2026-06-24T02:40:56+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim080_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,80,0.8,456,350,0.08211914807304765,0.08965475178224237,6442.0,1.7894,2026-06-24T01:08:20+03:00,2026-06-24T02:55:42+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim080_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,60,0.6,123,350,0.08825902730772366,0.08799360337005832,6329.0,1.7581,2026-06-24T02:40:56+03:00,2026-06-24T04:26:25+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim060_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,60,0.6,456,350,0.08576161451859814,0.09138072326636423,6373.0,1.7703,2026-06-24T02:55:42+03:00,2026-06-24T04:41:55+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim060_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,50,0.5,123,350,0.09166316296064754,0.08661731561892418,6338.0,1.7606,2026-06-24T04:26:25+03:00,2026-06-24T06:12:03+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim050_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,50,0.5,456,350,0.08831318089850508,0.08847036616979909,6333.0,1.7592,2026-06-24T04:41:56+03:00,2026-06-24T06:27:29+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim050_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,45,0.45,123,350,0.09416730551155676,0.08988572845106935,6256.0,1.7378,2026-06-24T06:12:03+03:00,2026-06-24T07:56:19+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim045_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,45,0.45,456,350,0.08528868532854024,0.08815483149708361,6405.0,1.7792,2026-06-24T06:27:29+03:00,2026-06-24T08:14:14+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim045_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,20,0.2,123,350,0.10076604165559881,0.10206369410239793,6243.0,1.7342,2026-06-24T07:56:19+03:00,2026-06-24T09:40:22+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim020_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,20,0.2,456,350,0.09423787446943759,0.09490526830848996,6340.0,1.7611,2026-06-24T08:14:14+03:00,2026-06-24T09:59:54+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim020_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,15,0.15,123,350,0.10284339883071425,0.112767870382372,6518.0,1.8106,2026-06-25T18:32:13+03:00,2026-06-25T20:20:51+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim015_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,15,0.15,456,350,0.09993458585582478,0.09688106027219703,6557.0,1.8214,2026-06-25T20:20:51+03:00,2026-06-25T22:10:08+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim015_seed456_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,10,0.1,123,350,0.10770415432856832,0.10272707258587167,6381.0,1.7725,2026-06-24T09:40:22+03:00,2026-06-24T11:26:43+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim010_seed123_epochs350_predictions.csv
mp_formation_energy_per_atom,eform_p10_3,fastfood,10,0.1,456,350,0.10394777051749315,0.10014263123784835,6295.0,1.7486,2026-06-24T09:59:55+03:00,2026-06-24T11:44:50+03:00,eform_p10_3/predictions/eform_fastfood_eform_p10_3_dim010_seed456_epochs350_predictions.csv
