id_dim_percent,seed,val,test,metric,plotted_value,matched_on,confidence,abs_residual,source_dir
5.0,101,0.941,0.9370832798741079,auc,0.93708,test,exact,3.2798741078643445e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim5_dataseed101_modelseed101
5.0,202,0.939,0.9371746350398993,auc,0.93717,test,exact,4.635039899336668e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim5_dataseed202_modelseed202
5.0,303,0.939,0.9385598641816709,auc,0.93856,test,exact,1.3581832902787028e-07,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim5_dataseed303_modelseed303
5.0,404,0.941,0.9405305284087735,auc,0.94053,test,exact,5.28408773514677e-07,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim5_dataseed404_modelseed404
2.0,101,0.928,0.9228124929373396,auc,0.92281,test,exact,2.4929373395599086e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim2_dataseed101_modelseed101
2.0,202,0.925,0.9234827381842462,auc,0.92348,test,exact,2.738184246231512e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim2_dataseed202_modelseed202
2.0,303,0.927,0.9268834949709076,auc,0.92688,test,exact,3.494970907569339e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim2_dataseed303_modelseed303
2.0,404,0.926,0.9257602458597661,auc,0.92576,test,exact,2.45859766101475e-07,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim2_dataseed404_modelseed404
1.0,101,0.913,0.9054003174744879,auc,0.9054,test,exact,3.1747448792085464e-07,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim1_dataseed101_modelseed101
1.0,202,0.909,0.9089857441078112,auc,0.90899,test,exact,4.255892188775867e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim1_dataseed202_modelseed202
1.0,303,0.911,0.9111612691325858,auc,0.91116,test,exact,1.2691325858016356e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim1_dataseed303_modelseed303
1.0,404,0.908,0.907964389078964,auc,0.90796,test,exact,4.389078964051052e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim1_dataseed404_modelseed404
0.1,101,0.864,0.8576933226451129,auc,0.85769,test,exact,3.3226451129353407e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim0.1_dataseed101_modelseed101
0.1,202,0.871,0.8705445788720914,auc,0.87054,test,exact,4.578872091376418e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim0.1_dataseed202_modelseed202
0.1,303,0.868,0.8599272478986484,auc,0.85993,test,exact,2.752101351588543e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim0.1_dataseed303_modelseed303
0.1,404,0.876,0.8755981082079511,auc,0.8756,test,exact,1.891792048902552e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim0.1_dataseed404_modelseed404
0.01,101,0.809,0.7920972065989633,auc,0.7921,test,exact,2.793401036704779e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim0.01_dataseed101_modelseed101
0.01,202,0.762,0.7496741850474913,auc,0.74967,test,exact,4.185047491334082e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim0.01_dataseed202_modelseed202
0.01,303,0.822,0.8095233499611261,auc,0.80952,test,exact,3.349961126053458e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim0.01_dataseed303_modelseed303
0.01,404,0.721,0.7209430375013097,auc,0.72094,test,exact,3.0375013096994863e-06,CGCNN/CGCNN_Matbench/results_mp_is_metal_fastfood/cgcnn_mp_is_metal_fastfood_dim0.01_dataseed404_modelseed404
